!13C to 13N bdecay
!From ../13c-13n_betadecay.dat compiled by GMP from Schwab et al. 2017
!Experimental data used from Zegers et al. 2008
!
!Log(rhoY)       Log(T)        mu        dQ           Vs           Log(beta-decay-rate)   nu-energy-loss    gamma-energy
!Log(g/cm^3)     Log(K)        erg       erg          erg          Log(1/s)               Log(erg/s)        Log(erg/s)
10.360000      9.350000     0.000000   0.249700     0.0674       -99.999000           -4.569789e+01         -100.00
10.360000      9.400000     0.000000   0.246900     0.0674       -99.999000           -4.153369e+01         -100.00
10.360000      9.450000     0.000000   0.244000     0.0674       -99.999000           -3.779259e+01         -100.00
10.360000      9.500000     0.000000   0.240900     0.0674       -99.999000           -3.442809e+01         -100.00
10.360000      9.550000     0.000000   0.237700     0.0674       -99.999000           -3.139889e+01         -100.00
10.360000      9.600000     0.000000   0.234300     0.0674       -99.999000           -2.866809e+01         -100.00
10.360000      9.650000     0.000000   0.230700     0.0674       -99.999000           -2.620279e+01         -100.00
10.380000      8.000000     0.000000   0.289200     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.050000     0.000000   0.288800     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.100000     0.000000   0.288300     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.150000     0.000000   0.287700     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.200000     0.000000   0.287200     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.250000     0.000000   0.286500     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.300000     0.000000   0.285900     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.350000     0.000000   0.285100     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.400000     0.000000   0.284400     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.450000     0.000000   0.283500     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.500000     0.000000   0.282700     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.550000     0.000000   0.281700     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.600000     0.000000   0.280700     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.650000     0.000000   0.279600     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.700000     0.000000   0.278400     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.750000     0.000000   0.277200     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.800000     0.000000   0.275800     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.850000     0.000000   0.274400     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.900000     0.000000   0.272900     0.0684       -99.999000           -1.057943e+02         -100.00
10.380000      8.950000     0.000000   0.271200     0.0684       -99.999000           -1.032947e+02         -100.00
10.380000      9.000000     0.000000   0.269500     0.0684       -99.999000           -9.309089e+01         -100.00
10.380000      9.050000     0.000000   0.267600     0.0684       -99.999000           -8.397019e+01         -100.00
10.380000      9.100000     0.000000   0.265700     0.0684       -99.999000           -7.581429e+01         -100.00
10.380000      9.150000     0.000000   0.263600     0.0684       -99.999000           -6.851789e+01         -100.00
10.380000      9.200000     0.000000   0.261400     0.0684       -99.999000           -6.198729e+01         -100.00
10.380000      9.250000     0.000000   0.259000     0.0684       -99.999000           -5.613879e+01         -100.00
10.380000      9.300000     0.000000   0.256500     0.0684       -99.999000           -5.089769e+01         -100.00
10.380000      9.350000     0.000000   0.253900     0.0684       -99.999000           -4.619759e+01         -100.00
10.380000      9.400000     0.000000   0.251100     0.0684       -99.999000           -4.197919e+01         -100.00
10.380000      9.450000     0.000000   0.248200     0.0684       -99.999000           -3.818989e+01         -100.00
10.380000      9.500000     0.000000   0.245100     0.0684       -99.999000           -3.478239e+01         -100.00
10.380000      9.550000     0.000000   0.241800     0.0684       -99.999000           -3.171489e+01         -100.00
10.380000      9.600000     0.000000   0.238400     0.0684       -99.999000           -2.894989e+01         -100.00
10.380000      9.650000     0.000000   0.234800     0.0684       -99.999000           -2.645409e+01         -100.00
10.400000      8.000000     0.000000   0.293800     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.050000     0.000000   0.293300     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.100000     0.000000   0.292800     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.150000     0.000000   0.292300     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.200000     0.000000   0.291700     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.250000     0.000000   0.291000     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.300000     0.000000   0.290400     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.350000     0.000000   0.289700     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.400000     0.000000   0.288900     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.450000     0.000000   0.288000     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.500000     0.000000   0.287200     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.550000     0.000000   0.286200     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.600000     0.000000   0.285200     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.650000     0.000000   0.284100     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.700000     0.000000   0.282900     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.750000     0.000000   0.281600     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.800000     0.000000   0.280300     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.850000     0.000000   0.278800     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.900000     0.000000   0.277300     0.0695       -99.999000           -1.057943e+02         -100.00
10.400000      8.950000     0.000000   0.275700     0.0695       -99.999000           -1.045658e+02         -100.00
10.400000      9.000000     0.000000   0.273900     0.0695       -99.999000           -9.422419e+01         -100.00
10.400000      9.050000     0.000000   0.272000     0.0695       -99.999000           -8.498039e+01         -100.00
10.400000      9.100000     0.000000   0.270100     0.0695       -99.999000           -7.671489e+01         -100.00
10.400000      9.150000     0.000000   0.268000     0.0695       -99.999000           -6.932089e+01         -100.00
10.400000      9.200000     0.000000   0.265700     0.0695       -99.999000           -6.270319e+01         -100.00
10.400000      9.250000     0.000000   0.263300     0.0695       -99.999000           -5.677699e+01         -100.00
10.400000      9.300000     0.000000   0.260800     0.0695       -99.999000           -5.146669e+01         -100.00
10.400000      9.350000     0.000000   0.258200     0.0695       -99.999000           -4.670489e+01         -100.00
10.400000      9.400000     0.000000   0.255400     0.0695       -99.999000           -4.243159e+01         -100.00
10.400000      9.450000     0.000000   0.252400     0.0695       -99.999000           -3.859319e+01         -100.00
10.400000      9.500000     0.000000   0.249300     0.0695       -99.999000           -3.514209e+01         -100.00
10.400000      9.550000     0.000000   0.246000     0.0695       -99.999000           -3.203559e+01         -100.00
10.400000      9.600000     0.000000   0.242500     0.0695       -99.999000           -2.923599e+01         -100.00
10.400000      9.650000     0.000000   0.238900     0.0695       -99.999000           -2.670929e+01         -100.00
10.420000      8.000000     0.000000   0.298400     0.0705       -99.999000           -1.057943e+02         -100.00
10.420000      8.050000     0.000000   0.297900     0.0705       -99.999000           -1.057943e+02         -100.00
10.420000      8.100000     0.000000   0.297400     0.0705       -99.999000           -1.057943e+02         -100.00
10.420000      8.150000     0.000000   0.296900     0.0705       -99.999000           -1.057943e+02         -100.00
10.420000      8.200000     0.000000   0.296300     0.0705       -99.999000           -1.057943e+02         -100.00
10.420000      8.250000     0.000000   0.295600     0.0705       -99.999000           -1.057943e+02         -100.00
