!13N to 13C e-capture
!From ../13n-13c_electroncapture.dat compiled by GMP from Schwab et al. 2017
!Experimental data used from Zegers et al. 2008
!
!Log(rhoY)       Log(T)        mu        dQ           Vs           Log(e-cap-rate)   nu-energy-loss       gamma-energy
!Log(g/cm^3)     Log(K)        erg       erg          erg          Log(1/s)          Log(erg/s)           Log(erg/s)
10.780000      9.100000     0.000000   -0.367900     0.0930       3.901700             -6.825896e-01         -100.00
10.780000      9.150000     0.000000   -0.365500     0.0930       3.901900             -6.822896e-01         -100.00
10.780000      9.200000     0.000000   -0.362900     0.0930       3.902100             -6.818896e-01         -100.00
10.780000      9.250000     0.000000   -0.360200     0.0930       3.902400             -6.815896e-01         -100.00
10.780000      9.300000     0.000000   -0.357300     0.0930       3.902700             -6.810896e-01         -100.00
10.780000      9.350000     0.000000   -0.354200     0.0930       3.903000             -6.805896e-01         -100.00
10.780000      9.400000     0.000000   -0.351000     0.0930       3.903300             -6.799896e-01         -100.00
10.780000      9.450000     0.000000   -0.347500     0.0930       3.903800             -6.792896e-01         -100.00
10.780000      9.500000     0.000000   -0.343900     0.0930       3.904300             -6.784896e-01         -100.00
10.780000      9.550000     0.000000   -0.340000     0.0930       3.904900             -6.775896e-01         -100.00
10.780000      9.600000     0.000000   -0.336000     0.0930       3.905600             -6.764896e-01         -100.00
10.780000      9.650000     0.000000   -0.331700     0.0930       3.906400             -6.750896e-01         -100.00
10.800000      8.000000     0.000000   -0.400800     0.0944       3.933800             -6.448896e-01         -100.00
10.800000      8.050000     0.000000   -0.400300     0.0944       3.933800             -6.447896e-01         -100.00
10.800000      8.100000     0.000000   -0.399700     0.0944       3.933800             -6.447896e-01         -100.00
10.800000      8.150000     0.000000   -0.399100     0.0944       3.933900             -6.446896e-01         -100.00
10.800000      8.200000     0.000000   -0.398500     0.0944       3.933900             -6.446896e-01         -100.00
10.800000      8.250000     0.000000   -0.397800     0.0944       3.933900             -6.445896e-01         -100.00
10.800000      8.300000     0.000000   -0.397000     0.0944       3.934000             -6.445896e-01         -100.00
10.800000      8.350000     0.000000   -0.396200     0.0944       3.934000             -6.444896e-01         -100.00
10.800000      8.400000     0.000000   -0.395300     0.0944       3.934100             -6.443896e-01         -100.00
10.800000      8.450000     0.000000   -0.394400     0.0944       3.934100             -6.442896e-01         -100.00
10.800000      8.500000     0.000000   -0.393400     0.0944       3.934200             -6.442896e-01         -100.00
10.800000      8.550000     0.000000   -0.392300     0.0944       3.934300             -6.441896e-01         -100.00
10.800000      8.600000     0.000000   -0.391200     0.0944       3.934300             -6.440896e-01         -100.00
10.800000      8.650000     0.000000   -0.389900     0.0944       3.934400             -6.439896e-01         -100.00
10.800000      8.700000     0.000000   -0.388600     0.0944       3.934500             -6.437896e-01         -100.00
10.800000      8.750000     0.000000   -0.387100     0.0944       3.934600             -6.436896e-01         -100.00
10.800000      8.800000     0.000000   -0.385600     0.0944       3.934700             -6.435896e-01         -100.00
10.800000      8.850000     0.000000   -0.384000     0.0944       3.934800             -6.433896e-01         -100.00
10.800000      8.900000     0.000000   -0.382200     0.0944       3.934900             -6.432896e-01         -100.00
10.800000      8.950000     0.000000   -0.380300     0.0944       3.935000             -6.430896e-01         -100.00
10.800000      9.000000     0.000000   -0.378300     0.0944       3.935200             -6.428896e-01         -100.00
10.800000      9.050000     0.000000   -0.376200     0.0944       3.935300             -6.425896e-01         -100.00
10.800000      9.100000     0.000000   -0.373900     0.0944       3.935500             -6.423896e-01         -100.00
10.800000      9.150000     0.000000   -0.371500     0.0944       3.935700             -6.420896e-01         -100.00
10.800000      9.200000     0.000000   -0.368900     0.0944       3.935900             -6.416896e-01         -100.00
10.800000      9.250000     0.000000   -0.366200     0.0944       3.936100             -6.413896e-01         -100.00
10.800000      9.300000     0.000000   -0.363300     0.0944       3.936400             -6.408896e-01         -100.00
10.800000      9.350000     0.000000   -0.360200     0.0944       3.936700             -6.403896e-01         -100.00
10.800000      9.400000     0.000000   -0.356900     0.0944       3.937100             -6.398896e-01         -100.00
10.800000      9.450000     0.000000   -0.353400     0.0944       3.937500             -6.391896e-01         -100.00
10.800000      9.500000     0.000000   -0.349700     0.0944       3.938000             -6.383896e-01         -100.00
10.800000      9.550000     0.000000   -0.345800     0.0944       3.938600             -6.374896e-01         -100.00
10.800000      9.600000     0.000000   -0.341700     0.0944       3.939300             -6.363896e-01         -100.00
10.800000      9.650000     0.000000   -0.337400     0.0944       3.940100             -6.350896e-01         -100.00
10.820000      8.000000     0.000000   -0.407100     0.0959       3.967600             -6.045896e-01         -100.00
10.820000      8.050000     0.000000   -0.406500     0.0959       3.967600             -6.045896e-01         -100.00
10.820000      8.100000     0.000000   -0.406000     0.0959       3.967600             -6.044896e-01         -100.00
10.820000      8.150000     0.000000   -0.405400     0.0959       3.967700             -6.044896e-01         -100.00
10.820000      8.200000     0.000000   -0.404700     0.0959       3.967700             -6.043896e-01         -100.00
10.820000      8.250000     0.000000   -0.404000     0.0959       3.967700             -6.043896e-01         -100.00
10.820000      8.300000     0.000000   -0.403300     0.0959       3.967800             -6.042896e-01         -100.00
10.820000      8.350000     0.000000   -0.402500     0.0959       3.967800             -6.042896e-01         -100.00
10.820000      8.400000     0.000000   -0.401600     0.0959       3.967900             -6.041896e-01         -100.00
10.820000      8.450000     0.000000   -0.400600     0.0959       3.967900             -6.040896e-01         -100.00
10.820000      8.500000     0.000000   -0.399600     0.0959       3.968000             -6.039896e-01         -100.00
10.820000      8.550000     0.000000   -0.398500     0.0959       3.968100             -6.038896e-01         -100.00
10.820000      8.600000     0.000000   -0.397400     0.0959       3.968100             -6.037896e-01         -100.00
10.820000      8.650000     0.000000   -0.396100     0.0959       3.968200             -6.036896e-01         -100.00
10.820000      8.700000     0.000000   -0.394800     0.0959       3.968300             -6.035896e-01         -100.00
10.820000      8.750000     0.000000   -0.393300     0.0959       3.968400             -6.034896e-01         -100.00
10.820000      8.800000     0.000000   -0.391800     0.0959       3.968500             -6.033896e-01         -100.00
10.820000      8.850000     0.000000   -0.390100     0.0959       3.968600             -6.031896e-01         -100.00
10.820000      8.900000     0.000000   -0.388400     0.0959       3.968700             -6.029896e-01         -100.00
10.820000      8.950000     0.000000   -0.386500     0.0959       3.968800             -6.027896e-01         -100.00
10.820000      9.000000     0.000000   -0.384500     0.0959       3.969000             -6.025896e-01         -100.00
10.820000      9.050000     0.000000   -0.382300     0.0959       3.969100             -6.023896e-01         -100.00
10.820000      9.100000     0.000000   -0.380000     0.0959       3.969300             -6.021896e-01         -100.00
10.820000      9.150000     0.000000   -0.377600     0.0959       3.969500             -6.018896e-01         -100.00
10.820000      9.200000     0.000000   -0.375000     0.0959       3.969700             -6.014896e-01         -100.00
10.820000      9.250000     0.000000   -0.372200     0.0959       3.969900             -6.011896e-01         -100.00
10.820000      9.300000     0.000000   -0.369300     0.0959       3.970200             -6.007896e-01         -100.00
10.820000      9.350000     0.000000   -0.366200     0.0959       3.970500             -6.002896e-01         -100.00
10.820000      9.400000     0.000000   -0.362800     0.0959       3.970900             -5.996896e-01         -100.00
10.820000      9.450000     0.000000   -0.359300     0.0959       3.971300             -5.990896e-01         -100.00
10.820000      9.500000     0.000000   -0.355600     0.0959       3.971800             -5.982896e-01         -100.00
10.820000      9.550000     0.000000   -0.351700     0.0959       3.972300             -5.973896e-01         -100.00
